parc,categorie,theme,adresse,ville,code postal,departement,long,lat,titre,telephone 1,site web,presentation courte,presentation longue,acces PMR,acces transports en commun,Curiosités,Point de départ,Carte web,Distance,Durée,Public,Curiosité 1,Curiosité 2,Curiosité 3,Capacité,horaires,tarif,gratuité,guide
Gâtinais français,patrimoine,Espace naturel,La marais,Larchant,77760,77,48.287103, 2.616697,Réserve naturelle régionale du marais de Larchant,NC,http://www.maraisdelarchant.fr,"Une réserve naturelle régionale de 100 hectares, refuge de nombreux oiseaux : busard des roseaux,  blongios nain,  héron pourpré, tarin des aulnes…","La Réserve naturelle régionale du marais de Larchant est un espace fragile et protégé. A certaines saisons, un guide-animateur assure les animations sur le parcours botanique et accompagne l'observation des oiseaux, en parcourant un sentier en deux parties permettant la découverte d'habitats variés (l'aulnaie marécageuse, la pelouse sableuse sèche, la roselière, la saulaie inondée) et de plantes remarquables (l'Hélianthème à goutte, la Fougère des marais, le Marisque), ainsi que l'observation et l'écoute de la faune caractéristique.",non,non,,,,,,Groupes / Scolaires,,,,,visites guidées uniquement. Programme sur demande ou sur le site web.,,NC,NC
Gâtinais français,patrimoine,Lieu d'histoire,"13, rue du Château",Courances,91490,91,48.442382, 2.473817,Domaine de Courances,01 64 98 07 36,http://courances.net/,"Le plus bel exemple de jardin d'eau Renaissance aujourd'hui conservé, dont même LeNôtre s'est inspiré.","Aux abords du Château, l’œil est attiré par des plantations d’arbustes décoratifs et surtout par un superbe « palissage » de magnolias grandiflora traviencis odorantes, appliqué le long de la terrasse sud. Le parc est un témoignage exceptionnel du jardin d’eau au XVIe siècle, au dessin fort mais où la nature reste très libre, avec l’omniprésence des eaux “courantes”, du végétal et de la pierre. Accessible plusieurs fois par an lors de visites guidées, le Château abrite de beaux meubles, de superbes boiseries, des collections d’objets divers, de porcelaines, de tapis, de tentures. Dans la bibliothèque, une étonnante et rarissime suite de tapisseries représente des singeries du XVIIe siècle. Une petite chapelle en boiseries y fait suite.",non,non,,,,,,,,,,,Du 03/04 au 01/11 - Tous les jours : 14h-18h (mercredi : 10h-18h).,"Individuels : 
Parc et château : 9 €
Parc seul : 7 €

Gratuit jusqu'à 13 ans.

Ticket familial 
Parc et château : 30 € (2 adultes + 2 enfants 13-18 ans, enfant suppl. 5 €),
Ticket familial parc seul : 25 € (mêmes conditions).

Tarif réduit : 4,5 € pour les étudiants, chômeurs, seniors et handicapés
Abonnement parc à l'année : 15 €.
Groupes : 20 personnes et +, parc et château : 7 €, parc seul : 5 €",NC,NC
Oise – Pays de France,loisirs,Sport et détente,Rue de la vallée,Fleurines,60700,60,49.266844, 2.592438,Parcours aventure,07 86 28 39 50,http://www.parcoursaventure60.fr,Accrobranche,"Cinq parcours dans les arbres à travers 80 ateliers variés, à pratiquer en famille, entre amis ou entre collègues, encadré par une équipe de professionnels.",non,non,,,,,,,,,,,Ouvert d'avril à mi-novembre. Consultez le calendrier sur le site du parc.,,NC,
Oise – Pays de France,patrimoine,Lieu d'histoire,"3, Place du Château",Montépilloy,60810,60,49.210161, 2.699351,Château de Montepilloy,03 60 02 65 58,http://chateaumontepilloy.wix.com/chateaudemontepilloy,,"Sentinelle déchue, le formidable donjon de Montépilloy (45 m de haut), bâti au XIIe siècle, domine toute la plaine du Valois et se souvient encore de sa gloire passée, lorsque Jeanne d’Arc, de retour du couronnement de Charles VII à Reims, battît les Anglais sous ses murs en 1429.",non,non,,,,,,,,,,,Ouverture au public quarante jours par an ou à la demande pour les groupes. Consulter le site Internet pour connaître le programme.,,NC,NC
Oise – Pays de France,patrimoine,Musée,Place du parvis Notre-Dame,Senlis,60300,60,49.207053, 2.585005,Musée des Spahis,033 44 26 15 50,http://www.musees-senlis.fr,,"Senlis a accueilli pendant trente ans le régiment des Spahis, cavaliers d’Afrique du Nord ayant occupé une place particulière dans l’armée française de 1830 à 1964. Uniformes, fanions, harnachements mais aussi souvenirs personnels et gravures retracent plus d’un siècle de l’histoire de ce corps indigène.",non,oui,,,,,,,,,,,"Mardi : 14h-18h
Mercredi, jeudi et vendredi : 10h-12h et 14h-18h.
Samedi, dimanche et jours fériés : 11h-13h et 14h-18h.",Accès gratuit aux collections permanentes le premier dimanche de chaque mois.,NC,NC
Oise – Pays de France,patrimoine,Musée,Place François Mitterrand,Creil,60100,60,49.260927, 2.473327,Musée Gallé-Juillet,03 44 29 51 50,http://www.creil.fr/musee-galle-juillet,,"Erigée en 1788 sur les fondations du château de Charles V, la maison Gallé-Juillet évoque la vie quotidienne des notables provinciaux du XIXe siècle. Outre son aménagement parfaitement préservé, le musée présente une riche collection de faïences sorties des manufactures de Creil et Montereau.",non,oui,,,,,,,,,,,Du mercredi au samedi : 14h-17h. Dimanche : 14h30-17h30.,,NC,NC
Oise – Pays de France,patrimoine,Parcs et espaces verts,"18, route de Nanteuil",Senlis,60300,60,49.200621, 2.600302,Parc du château de Valgenceuse,03 44 53 02 46,http://www.valgenceuse.fr,,"Attribué à Le Nôtre, agrémenté de ponts, d’îlots, de sculptures, d’un miroir d’eau, d’une glacière et d’un colombier, le parc invite à la flânerie. Une collection d'outils de jardiniers illustre aussi le long travail nécéssaire à l'entretien de ces merveilles.",non,non,,,,,,,,,,,Uniquement du 01 au 10/07 et du 01 au 30/09 - Tous les jours : 10h-12h et 14h18h.,Tarif unique : 7€ (gratuit pour les moins de 16 ans).,NC,NC
Oise – Pays de France,patrimoine,Parcs et espaces verts,Au cœur du domaine de Chaalis - Accès par la RN 330,Fontaine-chaalis,60300,60,49.14817, 2.685853,Parc et roseraie de l’abbaye de Chaalis,03 44 54 04 02,http://www.chaalis.fr,,"Gérard de Nerval aimait arpenter ses allées D’inspiration romantique, dessinées à la Renaissance et maintes fois remaniées. Quant à la roseraie, esquissée par Nélie Jacquemart-André, elle abrite une collection unique de roses anciennes aux parfums envoûtants.",non,oui,,,,,,,,,,,,,NC,NC
Oise – Pays de France,patrimoine,Parcs et espaces verts,"1, rue Elisabeth Roussel",Borest,60300,60,49.180358, 2.666059,Parc Saint-Vincent,03 44 54 21 52,http://www.parc-saint-vincent.com,,"Bordant la forêt d’Ermenonville, ce parc romantique Napoléon III encercle une élégante demeure édifiée au début du XIXe siècle. Il a retrouvé son charme d’antan avec ses essences rares, ses rosiers parfumés, sa rivière, son étang et son petit potager.",non,non,,,,,,,,,,,"Du 01/06 au 15/10 : lundi, vendredi, samedi, dimanche & jours fériés, 14h30-18h30",,NC,NC
Oise – Pays de France,produits,Miel,6 rue de la Beauge,Borest,60300,60,49.1811504, 2.6705377,Parfums d'enfance,03 44 54 02 87,NC,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Sculpture,"25, Grande Rue",Frouville,95690,95,49.148809, 2.1503281,Sophie-Mathilde Tauss,06 09 38 48 37,http://www.tauss-sculpteur.com,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Dorure sur bois,"10, rue des Fontaines",Montreuil-sur-Epte,95770,95,49.1659209, 1.6779269,Patrick Villaret,06 15 33 21 05,http://www.doreur-sur-bois.over-blog.com,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Peinture de décors,"13, avenue du Général de Gaulle",Mézy-sur-Seine,78740,78,48.9982016, 1.8763684,Marie-Hélène Leterre,06 21 91 28 28,http://www.pigmentdeco.com,,,non,non,,,,,,,,,,,,,,
Vexin français,artisanat,Mosaïque,"40, route de Gasny",La Roche-Guyon,95780,95,49.0775815, 1.6146141,Arnaud Péreira,06 11 61 60 15,http://www.arnaud-pereira-actualite.blogspot.com/,,,non,non,,,,,,,,,,,,,,
Vexin français,balades,A pied,73 Route du Vexin,Oinville-sur-Montcient,78250,78,49.029206, 1.853027,La vallée de la Montcient,NC,NC,"Cette randonnée met en scène un patrimoine hydraulique exceptionnel, moteur jadis de l'économie de la vallée de la Montcient","Modeste rivière prenant sa source à Sailly (Yvelines), la Montcient serpente jusqu'à la Seine en rejoignant en chemin l'Aubette de Meulan. Sur seulement 13 km de parcours, elle comptait au XIXe siècle pas moins de 15 moulins. C'est dire si la meunerie constituait alors une activité vitale pour la petite vallée.
Curiosités
. Les trois lavoirs de Oinville-sur-Montcient, témoins de l'activité ménagère telle qu’elle existait jusqu’au milieu du XXe siècle.
. L’église Saint-Séverin, classée monument historique, mêlant des éléments allant du XIIe siècle au XVIIIe siècle.",non,non,,"Devant la mairie de Oinville-sur-Montcient (78), route du Vexin.",https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.koWL9IPapasE,"10,5",2h40,,,,,,,,,
Vexin français,balades,A pied,Maison du Parc,Théméricourt,95450,95,49.086738, 1.897069,Le circuit des anciennes gares,NC,NC,"Ce circuit serpente dans la vallée de l'Aubette où circulait autrefois le tacot, une ligne de chemin de fer vitale pour le Vexin français.","Au début du XXe siècle, une ligne de chemin de fer fut aménagée dans le fond de la vallée de l'Aubette de Meulan. Le “tacot de la vallée de l'Aubette” qui y circulait fut d'une grande utilité pour le transport des cultures céréalières, betteravières et des produits frais maraîchers à destination des Halles de Paris. Au fil du parcours de la randonnée demeurent les anciennes gares qui jalonnaient alors cette ligne.
Curiosités
. Le musée de la moisson et sa remarquable collection d’outils et de machines agricoles. 
. La carrière de Vigny-Longuesse, qui permet de visualiser toute l’histoire géologique du bassin parisien.
. L'ancienne ligne de chemin de fer où circulait autrefois le tacot, aménagée en chemin de randonnée sur certaines sections.",non,non,,"Maison du Parc, à Théméricourt (95).",https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kKuetYipMN3k,15,3h45,,,,,,,,,
Vexin français,balades,A pied,Gare de  l'Isle-Adam - Parmain,L'Isle-Adam,95290,95,49.114527, 2.209556,Le fond de Valmillon,NC,NC,"Haut plateau agricole, fond de vallée humide, forêt de châtaigniers et chemins de halage des bords de l'Oise.","Particularité du patrimoine local, les croix pattées sont des structures de calcaire constituées de trois courtes branches d’égale longueur, aux extrémités très élargies. Ces croix servaient vraisemblablement de limite de fief, de juridiction ou de bornage de propriétés ecclésiastiques et 18 d'entre-elles ont été recensées dans le Vexin français, en plein champs, à la croisée des chemins ou au cœur des villages.
Curiosités
. La croix des friches, croix pattée qui marque la limite entre Nesles-la-Vallée et Parmain.
. Un colombier datant du XVIe siècle qui pouvait accueillir jusqu'à 2.300 pigeons.
. L’église Saint-Denis de Jouy-le-Comte, construite entre le XIe et le XVIIe siècle.",non,non,,Devant la gare de  l'Isle-Adam - Parmain (95).,https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kSDI3C8InCHQ,"13,5",3h10,,,,,,,,,
Vexin français,hebergement et restauration,gîte de groupes,"17, place de l’Église",Vétheuil,95510,95,49.0651525, 1.701042,Le Presbytère,01 34 78 13 18,http://www.mairie-vetheuil.fr,"gîte communal aménagé dans l'ancien presbytère, sur les hauteurs du village.",,non,non,,,,,,,,,,15 personnes,,,,
Vexin français,hebergement et restauration,chambre d'hôtes,"15, rue du Pont Madame",Brueil-en-Vexin,78440,78,49.0301231, 1.8158471,Rose en Vexin,09 77 86 82 11,NC,,,non,non,,,,,,,,,,8 personnes,,,,
Vexin français,hebergement et restauration,gîte,"11, boulevard Dailly",Magny-en-Vexin,95420,95,49.1549267, 1.7896188,Les Cordeliers,06 85 82 85 24,http://www.gîtedescordeliers.com,"Dans un village chargé d'histoire, maison indépendante de 90 m² avec jardin privatif et terrasse. Location au week-end ou à la semaine.",,non,non,,,,,,,,,,4 personnes,,,,
Vexin français,hebergement et restauration,chambre d'hôtes,"4, Grande rue",Chaussy,95710,95,49.1217887, 1.6933168,Au Relais de Chaussy,01 75 81 02 38,http://www.aurelaisdechaussy.com,Trois chambres d'hôtes dans un ancien relais de Poste du XVIIIe siècle,,non,non,,,,,,,,,,7 personnes,,,,
Vexin français,loisirs,Autour du cheval,"31, rue des Moulins",Amenucourt,95510,95,49.096566, 1.62893,Attelages des Moulins,01 34 78 14 28,http://attelages-des-moulins.fr/,,"Prestations en calèche : promenades, animations, cortèges de mariages, défilé de Noël…",non,non,,,,,,,,,,,,,NC,
Vexin français,loisirs,Détente sportive,"4, rue Octave de Boury",Gadancourt,95450,95,49.100228, 1.861956,Golf de Gadancourt,01 34 66 12 97,http://www.golfgadancourt.com,,Parcours 18 trous sur 60 hectares. Restaurant.,non,non,,,,,,,,,,,,,NC,
Vexin français,loisirs,Détente sportive,"7, route nationale",La Chapelle-en-Vexin,95420,95,49.184428, 1.731464,Yvasion,01 34 67 23 71,http://www.yvasion.com,,"Le paramoteur, c'est l'association d'une aile de parapente et d'un groupe moto-propulseur, véritable petit sac à dos que le pilote porte sur ses épaules. 
Après une course d'élan, il permet de décoller en une dizaine de mètres sur terrain plat.",non,non,,,,,,,,,,,,,NC,
Vexin français,patrimoine,Musée,"52, rue du Général de Gaulle",Auvers-sur-Oise,95430,95,49.070825, 2.171539,"Auberge Ravoux, dite ""Maison Van Gogh""",01 30 36 60 60,http://www.maisondevangogh.fr,,"Vincent Van Gogh y vécut pendant les 70 jours de son séjour à Auvers-sur-Oise. Après des travaux de restauration, l’état originel et l’austérité de sa chambre ont été respectés. L’Auberge Ravoux reste en France la seule maison intacte où Van Gogh a vécu.",non,oui,,,,,,,,,,,"du mercredi au dimanche, 10h30-18h30 (avril à fin octobre)",Adultes : 5€ / Jeunes 12-17 ans : 3€ / Moins de 12 ans : gratuit,NC,NC
Vexin français,patrimoine,Lieu d'histoire,Rue Léry,Auvers-sur-Oise,95430,95,49.07194, 2.16627,Château d'Auvers-sur-Oise,01 34 48 48 48,http://www.chateau-auvers.fr,,"Le château d’Auvers-sur-Oise est une invitation à découvrir la vie des Impressionnistes : le Paris d’Hausmann, le café-concert, les paysages d’Ile-de-France qui ont inspiré Van Gogh, Monet, Renoir, Pissarro et tant d’autres, grâce au parcours spectacle ""Voyage au temps des Impressionnistes"" et ses projections de tableaux. Le parc est ouvert au public avec ses jardins à la française orientés plein sud, son jardin éphèmère et ses parterres d’iris dont la variété château d’Auvers. Des audioguides sont disponibles en 8 langues.",oui,oui,,,,,,,,,,,Du mardi au dimanche et les jours fériés : 10h30-18h (16h30 du 01/10 au 31/03).,"Adultes : 14,00€ / Jeunes 6-18 ans : 9,90€ / Moins de 6 ans : gratuit",NC,NC
Vexin français,patrimoine,Lieu d'histoire,Domaine de Villarceaux,Chaussy,95710,95,49.122972, 1.705747,Domaine régional de Villarceaux,01 34 67 74 33,http://www.villarceaux.iledefrance.fr,,"Propriété de la fondation Léopold Mayer pour le progrès de l’homme, et géré par la Région Île-de-France, ce joyau du patrimoine francilien dévoile par un savant jeu de jardins, de terrasses et d’eau, des bâtiments de toutes les époques depuis le Moyen-Age. Dans le vallon, les vestiges de la maison forte du XIIIe siècle, les jardins clos et les vivers étagés témoignent d’une vie en autarcie. A la Renaissance, le domaine s’étend et des communs sont adjoints au manoir. De sources en fontaines, cascades, canaux puis miroirs, l’eau guide la promenade. Au XVIIe siècle, la Tour de Ninon abrite les amours célèbres de Louis de Mornay, marquis de Villarceaux avec Ninon de Lenclos, courtisane et érudite qui y tint salon. Le ""château d'en haut"" construit d’un seul élan au milieu du XVIIIe siècle, s’approprie les paysages jusqu’à l’horizon par des jeux de mise en scène spectaculaires.",non,non,,,,,,,,,,,"Du 10/04 au 31/05 & du 01/09 au 30/10 : mercredi, samedi, dimanche & jours fériés, 14h-17h30

. Du 01/06 au 31/08 : du mardi au dimanche, 14h-17h30",,Oui,NC
Vexin français,patrimoine,Au grand air,Bois rattaché à la commune de Chars,Chars,95750,95,,,Bois du Moulin de Noisement,01 34 25 31 84,www.sortiesnature.valdoise.fr,,"Le bois du Moulin de Noisement offre une grande diversité de milieux naturels (bois de pente, pelouses calcicoles, vallon humide...), ce qui contribue à la richesse de sa faune et de sa flore. On y a recensé près de 250 espèces végétales dont une trentaine remarquables comme le Libanotis des montagnes. Les zones forestières accueillent de nombreux oiseaux à l’image de la Rousserolle Verderolle quand les pelouses sèches sont le royaume des criquets, sauterelles et papillons. A proximité, les anciennes carrières abritent plusieurs espèces de chauves-souris.",non,non,,,,,,,,,,,La forêt est accessible au grand public et parcourue de sentiers balisés.,,NC,NC
Vexin français,patrimoine,Espace naturel,19 Rue Victor Hugo,Boissy-l'Aillerie,95650,95,49.075827, 2.022477,Marais de Boissy-Montgeroult,01 34 25 31 84,www.sortiesnature.valdoise.fr,,"Situé en aval de la vallée de la Viosne, ce marais présente une grande variété de milieux humides : formations boisées alluviales, prairies humides et roselières entrecoupées de chenaux. Il abrite plus de 250 espèces végétales parmi lesquelles l’Actée en épi, la cardamine amère ou le laiteron des marais. On y trouve également deux espèces de libellules assez rares en Île-de-France, comme le caloptérix vierge et le cordulégastre annelé. Les milieux boisés sont le domaine d’oiseaux nicheurs : 45 espèces ont été recensées dont le faucon hobereau, la bécasse des bois, le tarin des aulnes et le martin pêcheur.",oui,non,,,,,,,,,,,Le site est en accès libre jusqu’à la Viosne.,,NC,NC
